year_film,year_ceremony,ceremony,category,name,film,winner
1959,1960,32,SHORT SUBJECT (Cartoon),Moonbird,Moonbird,True
1959,1960,32,SHORT SUBJECT (Cartoon),Noah's Ark,Noah's Ark,False
1959,1960,32,SHORT SUBJECT (Cartoon),The Violinist,The Violinist,False
1959,1960,32,SHORT SUBJECT (Live Action),Between the Tides,Between the Tides,False
1959,1960,32,SHORT SUBJECT (Live Action),The Golden Fish,The Golden Fish,True
1959,1960,32,SHORT SUBJECT (Live Action),Mysteries of the Deep,Mysteries of the Deep,False
1959,1960,32,SHORT SUBJECT (Live Action),"The Running, Jumping and Standing-Still Film","The Running, Jumping and Standing-Still Film",False
1959,1960,32,SHORT SUBJECT (Live Action),Skyscraper,Skyscraper,False
1959,1960,32,SOUND,Ben-Hur,Ben-Hur,True
1959,1960,32,SOUND,Journey to the Center of the Earth,Journey to the Center of the Earth,False
1959,1960,32,SOUND,Libel!,Libel!,False
1959,1960,32,SOUND,The Nun's Story,The Nun's Story,False
1959,1960,32,SOUND,Porgy and Bess,Porgy and Bess,False
1959,1960,32,SPECIAL EFFECTS,Ben-Hur,Ben-Hur,True
1959,1960,32,SPECIAL EFFECTS,Journey to the Center of the Earth,Journey to the Center of the Earth,False
1959,1960,32,WRITING (Screenplay--based on material from another medium),Anatomy of a Murder,Anatomy of a Murder,False
1959,1960,32,WRITING (Screenplay--based on material from another medium),Ben-Hur,Ben-Hur,False
1959,1960,32,WRITING (Screenplay--based on material from another medium),The Nun's Story,The Nun's Story,False
1959,1960,32,WRITING (Screenplay--based on material from another medium),Room at the Top,Room at the Top,True
1959,1960,32,WRITING (Screenplay--based on material from another medium),Some Like It Hot,Some Like It Hot,False
1959,1960,32,WRITING (Story and Screenplay--written directly for the screen),The 400 Blows,The 400 Blows,False
1959,1960,32,WRITING (Story and Screenplay--written directly for the screen),North by Northwest,North by Northwest,False
1959,1960,32,WRITING (Story and Screenplay--written directly for the screen),Operation Petticoat,Operation Petticoat,False
1959,1960,32,WRITING (Story and Screenplay--written directly for the screen),Pillow Talk,Pillow Talk,True
1959,1960,32,WRITING (Story and Screenplay--written directly for the screen),Wild Strawberries,Wild Strawberries,False
1959,1960,32,JEAN HERSHOLT HUMANITARIAN AWARD,Bob Hope,,True
1959,1960,32,HONORARY AWARD, Lee De Forest for his pioneering inventions which brought sound to the motion picture.,,True
1959,1960,32,HONORARY AWARD, Buster Keaton for his unique talents which brought immortal comedies to the screen.,,True
1960,1961,33,ACTOR,Trevor Howard,Sons and Lovers,False
1960,1961,33,ACTOR,Burt Lancaster,Elmer Gantry,True
1960,1961,33,ACTOR,Jack Lemmon,The Apartment,False
1960,1961,33,ACTOR,Laurence Olivier,The Entertainer,False
1960,1961,33,ACTOR,Spencer Tracy,Inherit the Wind,False
1960,1961,33,ACTOR IN A SUPPORTING ROLE,Peter Falk,"Murder, Inc.",False
1960,1961,33,ACTOR IN A SUPPORTING ROLE,Jack Kruschen,The Apartment,False
1960,1961,33,ACTOR IN A SUPPORTING ROLE,Sal Mineo,Exodus,False
1960,1961,33,ACTOR IN A SUPPORTING ROLE,Peter Ustinov,Spartacus,True
1960,1961,33,ACTOR IN A SUPPORTING ROLE,Chill Wills,The Alamo,False
1960,1961,33,ACTRESS,Greer Garson,Sunrise at Campobello,False
1960,1961,33,ACTRESS,Deborah Kerr,The Sundowners,False
1960,1961,33,ACTRESS,Shirley MacLaine,The Apartment,False
1960,1961,33,ACTRESS,Melina Mercouri,Never on Sunday,False
1960,1961,33,ACTRESS,Elizabeth Taylor,Butterfield 8,True
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Glynis Johns,The Sundowners,False
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Shirley Jones,Elmer Gantry,True
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Shirley Knight,The Dark at the Top of the Stairs,False
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Janet Leigh,Psycho,False
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Mary Ure,Sons and Lovers,False
1960,1961,33,ART DIRECTION (Black-and-White),The Apartment,The Apartment,True
1960,1961,33,ART DIRECTION (Black-and-White),The Facts of Life,The Facts of Life,False
1960,1961,33,ART DIRECTION (Black-and-White),Psycho,Psycho,False
1960,1961,33,ART DIRECTION (Black-and-White),Sons and Lovers,Sons and Lovers,False
1960,1961,33,ART DIRECTION (Black-and-White),Visit to a Small Planet,Visit to a Small Planet,False
1960,1961,33,ART DIRECTION (Color),Cimarron,Cimarron,False
1960,1961,33,ART DIRECTION (Color),It Started in Naples,It Started in Naples,False
1960,1961,33,ART DIRECTION (Color),Pepe,Pepe,False
1960,1961,33,ART DIRECTION (Color),Spartacus,Spartacus,True
1960,1961,33,ART DIRECTION (Color),Sunrise at Campobello,Sunrise at Campobello,False
1960,1961,33,CINEMATOGRAPHY (Black-and-White),The Apartment,The Apartment,False
1960,1961,33,CINEMATOGRAPHY (Black-and-White),The Facts of Life,The Facts of Life,False
1960,1961,33,CINEMATOGRAPHY (Black-and-White),Inherit the Wind,Inherit the Wind,False
1960,1961,33,CINEMATOGRAPHY (Black-and-White),Psycho,Psycho,False
1960,1961,33,CINEMATOGRAPHY (Black-and-White),Sons and Lovers,Sons and Lovers,True
1960,1961,33,CINEMATOGRAPHY (Color),The Alamo,The Alamo,False
1960,1961,33,CINEMATOGRAPHY (Color),Butterfield 8,Butterfield 8,False
1960,1961,33,CINEMATOGRAPHY (Color),Exodus,Exodus,False
1960,1961,33,CINEMATOGRAPHY (Color),Pepe,Pepe,False
1960,1961,33,CINEMATOGRAPHY (Color),Spartacus,Spartacus,True
1960,1961,33,COSTUME DESIGN (Black-and-White),The Facts of Life,The Facts of Life,True
1960,1961,33,COSTUME DESIGN (Black-and-White),Never on Sunday,Never on Sunday,False
1960,1961,33,COSTUME DESIGN (Black-and-White),The Rise and Fall of Legs Diamond,The Rise and Fall of Legs Diamond,False
1960,1961,33,COSTUME DESIGN (Black-and-White),Seven Thieves,Seven Thieves,False
1960,1961,33,COSTUME DESIGN (Black-and-White),The Virgin Spring,The Virgin Spring,False
1960,1961,33,COSTUME DESIGN (Color),Can-Can,Can-Can,False
1960,1961,33,COSTUME DESIGN (Color),Midnight Lace,Midnight Lace,False
1960,1961,33,COSTUME DESIGN (Color),Pepe,Pepe,False
1960,1961,33,COSTUME DESIGN (Color),Spartacus,Spartacus,True
1960,1961,33,COSTUME DESIGN (Color),Sunrise at Campobello,Sunrise at Campobello,False
1960,1961,33,DIRECTING,The Apartment,The Apartment,True
1960,1961,33,DIRECTING,Never on Sunday,Never on Sunday,False
1960,1961,33,DIRECTING,Psycho,Psycho,False
1960,1961,33,DIRECTING,Sons and Lovers,Sons and Lovers,False
1960,1961,33,DIRECTING,The Sundowners,The Sundowners,False
1960,1961,33,DOCUMENTARY (Feature),The Horse with the Flying Tail,The Horse with the Flying Tail,True
1960,1961,33,DOCUMENTARY (Feature),Rebel in Paradise,Rebel in Paradise,False
1960,1961,33,DOCUMENTARY (Short Subject),Beyond Silence,Beyond Silence,False
1960,1961,33,DOCUMENTARY (Short Subject),A City Called Copenhagen,A City Called Copenhagen,False
1960,1961,33,DOCUMENTARY (Short Subject),George Grosz' Interregnum,George Grosz' Interregnum,False
1960,1961,33,DOCUMENTARY (Short Subject),Giuseppina,Giuseppina,True
1960,1961,33,DOCUMENTARY (Short Subject),Universe,Universe,False
1960,1961,33,FILM EDITING,The Alamo,The Alamo,False
1960,1961,33,FILM EDITING,The Apartment,The Apartment,True
1960,1961,33,FILM EDITING,Inherit the Wind,Inherit the Wind,False
1960,1961,33,FILM EDITING,Pepe,Pepe,False
1960,1961,33,FILM EDITING,Spartacus,Spartacus,False
1960,1961,33,FOREIGN LANGUAGE FILM,Kapo,Kapo,False
1960,1961,33,FOREIGN LANGUAGE FILM,La Vérité,La Vérité,False
1960,1961,33,FOREIGN LANGUAGE FILM,Macario,Macario,False
1960,1961,33,FOREIGN LANGUAGE FILM,The Ninth Circle,The Ninth Circle,False
1960,1961,33,FOREIGN LANGUAGE FILM,The Virgin Spring,The Virgin Spring,True
1960,1961,33,MUSIC (Music Score of a Dramatic or Comedy Picture),The Alamo,The Alamo,False
1960,1961,33,MUSIC (Music Score of a Dramatic or Comedy Picture),Elmer Gantry,Elmer Gantry,False
1960,1961,33,MUSIC (Music Score of a Dramatic or Comedy Picture),Exodus,Exodus,True
1960,1961,33,MUSIC (Music Score of a Dramatic or Comedy Picture),The Magnificent Seven,The Magnificent Seven,False
1960,1961,33,MUSIC (Music Score of a Dramatic or Comedy Picture),Spartacus,Spartacus,False
1960,1961,33,MUSIC (Scoring of a Musical Picture),Bells Are Ringing,Bells Are Ringing,False
1960,1961,33,MUSIC (Scoring of a Musical Picture),Can-Can,Can-Can,False
1960,1961,33,MUSIC (Scoring of a Musical Picture),Let's Make Love,Let's Make Love,False
1960,1961,33,MUSIC (Scoring of a Musical Picture),Pepe,Pepe,False
1960,1961,33,MUSIC (Scoring of a Musical Picture),Song without End (The Story of Franz Liszt),Song without End (The Story of Franz Liszt),True
1960,1961,33,MUSIC (Song),The Facts of Life,The Facts of Life,False
1960,1961,33,MUSIC (Song),Pepe,Pepe,False
1960,1961,33,MUSIC (Song),The Alamo,The Alamo,False
1960,1961,33,MUSIC (Song),Never on Sunday,Never on Sunday,True
1960,1961,33,MUSIC (Song),High Time,High Time,False
1960,1961,33,BEST MOTION PICTURE,The Alamo,The Alamo,False
1960,1961,33,BEST MOTION PICTURE,The Apartment,The Apartment,True
1960,1961,33,BEST MOTION PICTURE,Elmer Gantry,Elmer Gantry,False
1960,1961,33,BEST MOTION PICTURE,Sons and Lovers,Sons and Lovers,False
1960,1961,33,BEST MOTION PICTURE,The Sundowners,The Sundowners,False
1960,1961,33,SHORT SUBJECT (Cartoon),Goliath II,Goliath II,False
1960,1961,33,SHORT SUBJECT (Cartoon),High Note,High Note,False
1960,1961,33,SHORT SUBJECT (Cartoon),Mouse and Garden,Mouse and Garden,False
1960,1961,33,SHORT SUBJECT (Cartoon),Munro,Munro,True
1960,1961,33,SHORT SUBJECT (Cartoon),A Place in the Sun,A Place in the Sun,False
1960,1961,33,SHORT SUBJECT (Live Action),The Creation of Woman,The Creation of Woman,False
1960,1961,33,SHORT SUBJECT (Live Action),Day of the Painter,Day of the Painter,True
1960,1961,33,SHORT SUBJECT (Live Action),Islands of the Sea,Islands of the Sea,False
1960,1961,33,SHORT SUBJECT (Live Action),A Sport Is Born,A Sport Is Born,False
1960,1961,33,SOUND,The Alamo,The Alamo,True
1960,1961,33,SOUND,The Apartment,The Apartment,False
1960,1961,33,SOUND,Cimarron,Cimarron,False
1960,1961,33,SOUND,Pepe,Pepe,False
1960,1961,33,SOUND,Sunrise at Campobello,Sunrise at Campobello,False
1960,1961,33,SPECIAL EFFECTS,The Last Voyage,The Last Voyage,False
1960,1961,33,SPECIAL EFFECTS,The Time Machine,The Time Machine,True
1960,1961,33,WRITING (Screenplay--based on material from another medium),Elmer Gantry,Elmer Gantry,True
1960,1961,33,WRITING (Screenplay--based on material from another medium),Inherit the Wind,Inherit the Wind,False
1960,1961,33,WRITING (Screenplay--based on material from another medium),Sons and Lovers,Sons and Lovers,False
1960,1961,33,WRITING (Screenplay--based on material from another medium),The Sundowners,The Sundowners,False
1960,1961,33,WRITING (Screenplay--based on material from another medium),Tunes of Glory,Tunes of Glory,False
1960,1961,33,WRITING (Story and Screenplay--written directly for the screen),The Angry Silence,The Angry Silence,False
1960,1961,33,WRITING (Story and Screenplay--written directly for the screen),The Apartment,The Apartment,True
1960,1961,33,WRITING (Story and Screenplay--written directly for the screen),The Facts of Life,The Facts of Life,False
1960,1961,33,WRITING (Story and Screenplay--written directly for the screen),"Hiroshima, Mon Amour","Hiroshima, Mon Amour",False
1960,1961,33,WRITING (Story and Screenplay--written directly for the screen),Never on Sunday,Never on Sunday,False
1960,1961,33,JEAN HERSHOLT HUMANITARIAN AWARD,Sol Lesser,,True
1960,1961,33,HONORARY AWARD, Gary Cooper for his many memorable screen performances and the international recognition he,,True
1960,1961,33,HONORARY AWARD, Stan Laurel for his creative pioneering in the field of cinema comedy.,,True
1960,1961,33,HONORARY AWARD, Hayley Mills for Pollyanna,,True
1961,1962,34,ACTOR,Charles Boyer,Fanny,False
1961,1962,34,ACTOR,Paul Newman,The Hustler,False
1961,1962,34,ACTOR,Maximilian Schell,Judgment at Nuremberg,True
1961,1962,34,ACTOR,Spencer Tracy,Judgment at Nuremberg,False
1961,1962,34,ACTOR,Stuart Whitman,The Mark,False
1961,1962,34,ACTOR IN A SUPPORTING ROLE,George Chakiris,West Side Story,True
1961,1962,34,ACTOR IN A SUPPORTING ROLE,Montgomery Clift,Judgment at Nuremberg,False
1961,1962,34,ACTOR IN A SUPPORTING ROLE,Peter Falk,Pocketful of Miracles,False
1961,1962,34,ACTOR IN A SUPPORTING ROLE,Jackie Gleason,The Hustler,False
1961,1962,34,ACTOR IN A SUPPORTING ROLE,George C. Scott,The Hustler,False
1961,1962,34,ACTRESS,Audrey Hepburn,Breakfast at Tiffany's,False
1961,1962,34,ACTRESS,Piper Laurie,The Hustler,False
1961,1962,34,ACTRESS,Sophia Loren,Two Women,True
1961,1962,34,ACTRESS,Geraldine Page,Summer and Smoke,False
1961,1962,34,ACTRESS,Natalie Wood,Splendor in the Grass,False
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,The Children's Hour,False
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Judy Garland,Judgment at Nuremberg,False
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Lotte Lenya,The Roman Spring of Mrs. Stone,False
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Una Merkel,Summer and Smoke,False
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Rita Moreno,West Side Story,True
1961,1962,34,ART DIRECTION (Black-and-White),The Absent Minded Professor,The Absent Minded Professor,False
1961,1962,34,ART DIRECTION (Black-and-White),The Children's Hour,The Children's Hour,False
1961,1962,34,ART DIRECTION (Black-and-White),The Hustler,The Hustler,True
1961,1962,34,ART DIRECTION (Black-and-White),Judgment at Nuremberg,Judgment at Nuremberg,False
1961,1962,34,ART DIRECTION (Black-and-White),La Dolce Vita,La Dolce Vita,False
1961,1962,34,ART DIRECTION (Color),Breakfast at Tiffany's,Breakfast at Tiffany's,False
1961,1962,34,ART DIRECTION (Color),El Cid,El Cid,False
1961,1962,34,ART DIRECTION (Color),Flower Drum Song,Flower Drum Song,False
1961,1962,34,ART DIRECTION (Color),Summer and Smoke,Summer and Smoke,False
1961,1962,34,ART DIRECTION (Color),West Side Story,West Side Story,True
1961,1962,34,CINEMATOGRAPHY (Black-and-White),The Absent Minded Professor,The Absent Minded Professor,False
1961,1962,34,CINEMATOGRAPHY (Black-and-White),The Children's Hour,The Children's Hour,False
1961,1962,34,CINEMATOGRAPHY (Black-and-White),The Hustler,The Hustler,True
1961,1962,34,CINEMATOGRAPHY (Black-and-White),Judgment at Nuremberg,Judgment at Nuremberg,False
1961,1962,34,CINEMATOGRAPHY (Black-and-White),"One, Two, Three","One, Two, Three",False
1961,1962,34,CINEMATOGRAPHY (Color),Fanny,Fanny,False
1961,1962,34,CINEMATOGRAPHY (Color),Flower Drum Song,Flower Drum Song,False
1961,1962,34,CINEMATOGRAPHY (Color),A Majority of One,A Majority of One,False
1961,1962,34,CINEMATOGRAPHY (Color),One-Eyed Jacks,One-Eyed Jacks,False
1961,1962,34,CINEMATOGRAPHY (Color),West Side Story,West Side Story,True
1961,1962,34,COSTUME DESIGN (Black-and-White),The Children's Hour,The Children's Hour,False
1961,1962,34,COSTUME DESIGN (Black-and-White),Claudelle Inglish,Claudelle Inglish,False
1961,1962,34,COSTUME DESIGN (Black-and-White),Judgment at Nuremberg,Judgment at Nuremberg,False
1961,1962,34,COSTUME DESIGN (Black-and-White),La Dolce Vita,La Dolce Vita,True
1961,1962,34,COSTUME DESIGN (Black-and-White),Yojimbo,Yojimbo,False
1961,1962,34,COSTUME DESIGN (Color),Babes in Toyland,Babes in Toyland,False
1961,1962,34,COSTUME DESIGN (Color),Back Street,Back Street,False
1961,1962,34,COSTUME DESIGN (Color),Flower Drum Song,Flower Drum Song,False
1961,1962,34,COSTUME DESIGN (Color),Pocketful of Miracles,Pocketful of Miracles,False
1961,1962,34,COSTUME DESIGN (Color),West Side Story,West Side Story,True
1961,1962,34,DIRECTING,The Guns of Navarone,The Guns of Navarone,False
1961,1962,34,DIRECTING,The Hustler,The Hustler,False
1961,1962,34,DIRECTING,Judgment at Nuremberg,Judgment at Nuremberg,False
1961,1962,34,DIRECTING,La Dolce Vita,La Dolce Vita,False
1961,1962,34,DIRECTING,West Side Story,West Side Story,True
1961,1962,34,DOCUMENTARY (Feature),La Grande Olimpiade (Olympic Games 1960),La Grande Olimpiade (Olympic Games 1960),False
1961,1962,34,DOCUMENTARY (Feature),Le Ciel et la Boue (Sky Above and Mud Beneath),Le Ciel et la Boue (Sky Above and Mud Beneath),True
1961,1962,34,DOCUMENTARY (Short Subject),Breaking the Language Barrier,Breaking the Language Barrier,False
1961,1962,34,DOCUMENTARY (Short Subject),Cradle of Genius,Cradle of Genius,False
1961,1962,34,DOCUMENTARY (Short Subject),Kahl,Kahl,False
1961,1962,34,DOCUMENTARY (Short Subject),L'Uomo in Grigio (The Man in Gray),L'Uomo in Grigio (The Man in Gray),False
1961,1962,34,DOCUMENTARY (Short Subject),Project Hope,Project Hope,True
1961,1962,34,FILM EDITING,Fanny,Fanny,False
1961,1962,34,FILM EDITING,The Guns of Navarone,The Guns of Navarone,False
1961,1962,34,FILM EDITING,Judgment at Nuremberg,Judgment at Nuremberg,False
1961,1962,34,FILM EDITING,The Parent Trap,The Parent Trap,False
1961,1962,34,FILM EDITING,West Side Story,West Side Story,True
1961,1962,34,FOREIGN LANGUAGE FILM,Harry and the Butler,Harry and the Butler,False
1961,1962,34,FOREIGN LANGUAGE FILM,Immortal Love,Immortal Love,False
1961,1962,34,FOREIGN LANGUAGE FILM,The Important Man,The Important Man,False
1961,1962,34,FOREIGN LANGUAGE FILM,Placido,Placido,False
1961,1962,34,FOREIGN LANGUAGE FILM,Through a Glass Darkly,Through a Glass Darkly,True
1961,1962,34,MUSIC (Music Score of a Dramatic or Comedy Picture),Breakfast at Tiffany's,Breakfast at Tiffany's,True
1961,1962,34,MUSIC (Music Score of a Dramatic or Comedy Picture),El Cid,El Cid,False
1961,1962,34,MUSIC (Music Score of a Dramatic or Comedy Picture),Fanny,Fanny,False
1961,1962,34,MUSIC (Music Score of a Dramatic or Comedy Picture),The Guns of Navarone,The Guns of Navarone,False
1961,1962,34,MUSIC (Music Score of a Dramatic or Comedy Picture),Summer and Smoke,Summer and Smoke,False
1961,1962,34,MUSIC (Scoring of a Musical Picture),Babes in Toyland,Babes in Toyland,False
1961,1962,34,MUSIC (Scoring of a Musical Picture),Flower Drum Song,Flower Drum Song,False
1961,1962,34,MUSIC (Scoring of a Musical Picture),Khovanshchina,Khovanshchina,False
1961,1962,34,MUSIC (Scoring of a Musical Picture),Paris Blues,Paris Blues,False
1961,1962,34,MUSIC (Scoring of a Musical Picture),West Side Story,West Side Story,True
1961,1962,34,MUSIC (Song),Bachelor in Paradise,Bachelor in Paradise,False
1961,1962,34,MUSIC (Song),El Cid,El Cid,False
1961,1962,34,MUSIC (Song),Breakfast at Tiffany's,Breakfast at Tiffany's,True
1961,1962,34,MUSIC (Song),Pocketful of Miracles,Pocketful of Miracles,False
1961,1962,34,MUSIC (Song),Town without Pity,Town without Pity,False
1961,1962,34,BEST MOTION PICTURE,Fanny,Fanny,False
1961,1962,34,BEST MOTION PICTURE,The Guns of Navarone,The Guns of Navarone,False
1961,1962,34,BEST MOTION PICTURE,The Hustler,The Hustler,False
1961,1962,34,BEST MOTION PICTURE,Judgment at Nuremberg,Judgment at Nuremberg,False
1961,1962,34,BEST MOTION PICTURE,West Side Story,West Side Story,True
1961,1962,34,SHORT SUBJECT (Cartoon),Aquamania,Aquamania,False
1961,1962,34,SHORT SUBJECT (Cartoon),Beep Prepared,Beep Prepared,False
1961,1962,34,SHORT SUBJECT (Cartoon),Ersatz (The Substitute),Ersatz (The Substitute),True
1961,1962,34,SHORT SUBJECT (Cartoon),Nelly's Folly,Nelly's Folly,False
1961,1962,34,SHORT SUBJECT (Cartoon),The Pied Piper of Guadalupe,The Pied Piper of Guadalupe,False
1961,1962,34,SHORT SUBJECT (Live Action),Ballon Vole (Play Ball!),Ballon Vole (Play Ball!),False
1961,1962,34,SHORT SUBJECT (Live Action),The Face of Jesus,The Face of Jesus,False
1961,1962,34,SHORT SUBJECT (Live Action),Rooftops of New York,Rooftops of New York,False
1961,1962,34,SHORT SUBJECT (Live Action),Seawards the Great Ships,Seawards the Great Ships,True
